objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237648721252190667,756,301,3,756,2507,3,228.974727275851,-0.0958665748691872,23.36099,23.13273,22.24482,22.38802,23.09316,0.5935054,0.2404217,0.1761019,0.3052212,0.9435202
1237648721252189856,756,301,3,756,1696,6,228.977605229944,-0.0981343676721085,22.74108,21.57912,21.12629,21.0425,20.93675,0.2629737,0.04698315,0.04714039,0.06449263,0.2300908
1237648721252191288,756,301,3,756,3128,3,228.976118877592,-0.0967568743722345,24.24654,23.49941,22.09377,21.8977,23.17855,1.017366,0.3449686,0.1617593,0.2084846,0.9743562
1237648721252190663,756,301,3,756,2503,3,228.972864608698,-0.0975091348879847,22.50602,21.41652,21.09492,20.79863,20.93919,0.2755782,0.05214662,0.05979596,0.06975174,0.3102515
1237648721252190685,756,301,3,756,2525,6,228.976001577882,-0.106047415578023,24.1484,22.63827,22.21876,21.96247,22.28456,0.671789,0.1142633,0.1229252,0.1474732,0.5969298
1237648721252188331,756,301,3,756,171,6,228.976135098661,-0.102286945553455,21.71058,20.85604,20.48505,20.46991,20.38662,0.1129309,0.02694694,0.02809428,0.03950964,0.1406244
1237648721252190662,756,301,3,756,2502,6,228.97277206599,-0.102125693505104,23.17941,22.81173,22.60191,22.81738,22.83334,0.3567901,0.1267853,0.1627172,0.2868199,0.6347971
1237648721252188343,756,301,3,756,183,6,228.975291782374,-0.102747780476096,23.8134,23.93702,22.88211,22.72235,22.31523,0.5545996,0.3098487,0.2065582,0.2670385,0.5692251
1237648721252188340,756,301,3,756,180,6,228.976179508314,-0.101083531578191,23.85665,22.87744,22.42053,22.15781,21.6098,0.5737365,0.134631,0.1401739,0.1667549,0.3824498
1237648721252188297,756,301,3,756,137,6,228.965330567066,-0.10290062769348,22.60234,25.09506,23.94787,25.59922,22.45036,0.2425662,0.5287791,0.4878639,0.3812996,0.6447846
1237648721252188295,756,301,3,756,135,6,228.96339182117,-0.104246350977994,23.92752,22.41765,21.87622,21.90839,21.42642,0.5938371,0.09214723,0.08811732,0.1348147,0.3339275
1237648721252188292,756,301,3,756,132,6,228.964691823001,-0.104022115305803,21.83572,20.47177,20.00599,19.87313,19.7656,0.1238749,0.02068004,0.01966264,0.02462409,0.08300123
1237648721252190640,756,301,3,756,2480,6,228.967416684416,-0.0956725613390541,22.59628,22.00137,21.70216,21.51725,21.48494,0.2251177,0.06438391,0.07499862,0.09497622,0.3462197
1237648721252189801,756,301,3,756,1641,6,228.966577549004,-0.0980201703760336,21.7701,20.92999,20.65468,20.44049,20.41515,0.116431,0.02841563,0.03178937,0.03815918,0.1441969
1237648721252188288,756,301,3,756,128,6,228.966386239545,-0.101396980284407,19.34489,17.7574,17.13498,16.92257,16.81889,0.02211559,0.005231524,0.004670607,0.004984564,0.01004248
1237648721252188291,756,301,3,756,131,3,228.965613185919,-0.101031315714901,23.27256,21.42004,19.85661,19.36362,18.98092,0.43294,0.04685609,0.01991383,0.01877383,0.04868152
1237648721252190671,756,301,3,756,2511,6,228.974643536767,-0.111211207358205,23.89722,22.12588,21.72069,21.68644,21.48946,0.6033828,0.07520459,0.08048938,0.1167741,0.3709126
1237648721252190669,756,301,3,756,2509,6,228.974260726105,-0.108551635415474,23.12884,21.75701,21.45163,21.23343,21.21351,0.3431575,0.05305231,0.0607199,0.07443938,0.2816483
1237648721252189802,756,301,3,756,1642,6,228.967910688948,-0.110543942240969,22.01612,20.98397,20.65002,20.55438,20.17596,0.1427364,0.02957914,0.03183499,0.04214023,0.1178369
1237648721252190656,756,301,3,756,2496,6,228.971295705332,-0.113068260142874,23.04773,21.91652,21.73296,21.70163,21.19433,0.3260595,0.06173923,0.07893922,0.1146922,0.2834658
1237648721252191282,756,301,3,756,3122,6,228.974765858072,-0.11287343916117,23.33851,23.60388,22.86965,23.12253,21.79727,0.4003268,0.2410232,0.2041323,0.3637175,0.4335877
1237648721252190648,756,301,3,756,2488,3,228.968938159076,-0.106503025443251,23.49016,22.60791,21.92555,21.8341,22.74836,0.5644969,0.1336836,0.120307,0.164866,0.8436309
1237648721252189842,756,301,3,756,1682,6,228.974000681197,-0.105135322644558,22.42829,21.38235,21.0458,20.9834,20.97716,0.2027898,0.04035848,0.04421828,0.06135206,0.2350729
1237648721252188294,756,301,3,756,134,6,228.971402856681,-0.100364454392018,22.28741,21.51155,21.14177,21.04424,20.93716,0.1811437,0.04615222,0.04889988,0.06577712,0.2309668
1237648721252188289,756,301,3,756,129,6,228.970520773871,-0.0994071044029898,18.775,17.68896,17.88892,18.07714,18.19358,0.016104,0.005096768,0.006002509,0.007828834,0.02389075
1237648721252188293,756,301,3,756,133,6,228.969827930966,-0.101427281267691,22.10081,20.51642,20.13497,20.03583,20.00011,0.1537279,0.02138497,0.02164466,0.02784134,0.1011503
1237648721252188290,756,301,3,756,130,6,228.967471435161,-0.102165138224439,21.44802,20.22237,19.66339,19.45452,19.36918,0.09260555,0.01775406,0.0156597,0.01816398,0.05926739
1237648721252190653,756,301,3,756,2493,6,228.970185477406,-0.105069522644782,24.55707,22.82623,22.46167,22.22585,22.66211,0.6929259,0.1277268,0.143834,0.1758243,0.628679
1237648721252190661,756,301,3,756,2501,6,228.972500335264,-0.118276166863134,24.24396,22.92951,22.33645,22.18299,21.85342,0.6760241,0.1394414,0.1294524,0.16925,0.4497976
1237648721252188934,756,301,3,756,774,3,228.966311269147,-0.117525121267732,23.82416,21.91187,21.44081,21.18539,21.51549,0.6464534,0.06978744,0.07087764,0.08530761,0.4321657
1237648721252190637,756,301,3,756,2477,6,228.964674577774,-0.114509038681166,23.13743,22.01081,21.11455,20.75272,20.47923,0.3576996,0.06743508,0.0475263,0.05164571,0.1588406
1237648721252189803,756,301,3,756,1643,6,228.968789800697,-0.11438556159963,22.39076,21.14316,20.80412,20.74437,20.61558,0.1924925,0.03324312,0.03582765,0.04925352,0.1712093
1237648721252190618,756,301,3,756,2458,3,228.964825694559,-0.107071552083649,22.74797,21.76668,21.53856,20.59975,20.45868,0.409138,0.0866337,0.1102712,0.07764711,0.2653698
1237648721252188337,756,301,3,756,177,6,228.97973047749,-0.106688316531705,23.62474,21.81293,21.54051,21.33284,21.08139,0.5258288,0.05878299,0.06993358,0.08730672,0.2737307
1237648721252188339,756,301,3,756,179,6,228.979057805911,-0.103684581856422,25.20454,23.24985,22.10756,22.00035,21.31607,0.6817833,0.2074001,0.1213001,0.1672988,0.3505003
1237648721252188342,756,301,3,756,182,6,228.978343664617,-0.103413542878482,23.65159,23.27506,22.71666,22.50874,22.2051,0.5065355,0.1864698,0.1798847,0.2251525,0.5466444
1237648721252189063,756,301,3,756,903,6,228.986101196728,-0.106377370871541,25.09059,23.0201,22.36341,23.2348,22.72127,0.6282165,0.1500738,0.1330382,0.3953166,0.6337449
1237648721252188336,756,301,3,756,176,6,228.981557822654,-0.106141398314855,22.41763,21.47818,21.10532,21.00443,20.93162,0.1979627,0.04270579,0.04563433,0.06123629,0.2211212
1237648721252188341,756,301,3,756,181,6,228.980953623806,-0.105472244148319,24.0701,24.19793,23.20942,22.28325,21.88593,0.6215786,0.368269,0.2710836,0.1882563,0.4610329
1237648721252188332,756,301,3,756,172,6,228.979050872876,-0.102076814854981,22.14954,21.08358,20.71803,20.62674,21.46599,0.1730219,0.03427037,0.03664032,0.04956509,0.3848515
1237648721252188330,756,301,3,756,170,6,228.978418809603,-0.102249362843576,21.78897,20.63143,20.29346,20.11553,20.09492,0.1189131,0.02320744,0.02445363,0.02973818,0.1091388
1237648721252188338,756,301,3,756,178,6,228.979748171708,-0.103925705371288,24.36238,23.43892,21.96164,21.54547,21.14359,0.7130935,0.2222743,0.09811594,0.102186,0.2808251
1237648721252188972,756,301,3,756,812,6,228.978445795578,-0.119166961445338,22.00974,21.07771,20.66146,20.66704,20.68449,0.1422641,0.03178165,0.03203363,0.04612597,0.1801168
1237648721252188975,756,301,3,756,815,6,228.983244952707,-0.118584931157379,22.14682,21.44632,21.07804,21.07052,21.29535,0.1581896,0.04243011,0.04537239,0.06506688,0.3013673
1237648721252188317,756,301,3,756,157,6,228.980922475802,-0.114945291418297,24.16291,22.73147,22.18588,22.14117,22.29631,0.6911882,0.1292206,0.1237846,0.1786553,0.6213774
1237648721252188976,756,301,3,756,816,3,228.982190631084,-0.118745674600865,23.42791,20.73385,20.34176,20.35346,19.87472,0.9375056,0.04600428,0.04993105,0.07662493,0.204594
1237648721252190687,756,301,3,756,2527,3,228.976697421972,-0.108934841377158,22.94127,21.38649,20.64783,20.31394,20.05116,0.518426,0.06831443,0.05461149,0.06200597,0.2001705
1237648721252189853,756,301,3,756,1693,6,228.977465691712,-0.112180920849376,22.50385,21.56444,21.0757,21.0857,21.27343,0.2102237,0.04575796,0.04458771,0.06570519,0.2948269
1237648721252188316,756,301,3,756,156,6,228.980416451111,-0.114034166822342,24.0261,22.10507,21.7463,21.64347,21.29593,0.6370428,0.07398175,0.08216739,0.1123423,0.3173003
1237648721252188315,756,301,3,756,155,6,228.978306206004,-0.115286541112482,19.32885,17.73512,17.04035,16.74365,16.57765,0.02197775,0.005209654,0.004555547,0.004735947,0.008872445
1237648721252188350,756,301,3,756,190,6,228.992364071554,-0.116723173598131,23.41899,22.1965,21.8568,21.35942,22.45237,0.4249769,0.07558502,0.08569573,0.08301856,0.6027542
1237648721252188349,756,301,3,756,189,6,228.98770706569,-0.109640024772825,22.20671,21.51139,21.16977,21.19111,20.91919,0.1662906,0.04369016,0.0480242,0.07158333,0.2196283
1237648721252188348,756,301,3,756,188,6,228.987359657295,-0.113101683179459,22.35593,21.43106,20.92105,20.7399,20.33215,0.1944565,0.04281325,0.04141968,0.05160773,0.1402858
1237648721252188352,756,301,3,756,192,6,228.988292809352,-0.111520172933691,24.41418,22.13168,21.79071,21.85562,22.46376,0.7071007,0.07487072,0.08467033,0.1335447,0.6320766
1237648721252188347,756,301,3,756,187,6,228.990183685864,-0.119460177449728,21.09483,19.80147,19.19623,18.99301,18.88282,0.07063337,0.01358258,0.01160857,0.01325688,0.04006423
1237648721252188358,756,301,3,756,198,6,228.988385752095,-0.116911956093919,24.97564,23.37567,23.60573,23.74012,22.26663,0.6531844,0.2022866,0.3673379,0.532346,0.5671381
1237648721252188354,756,301,3,756,194,6,228.988659576854,-0.117819959945357,23.20656,22.53105,22.17602,21.91906,21.96231,0.3814779,0.102472,0.1153171,0.1378546,0.4958301
1237648721252188351,756,301,3,756,191,6,228.989275792793,-0.118483018865089,23.5481,22.18196,21.80293,21.8103,21.44224,0.4738824,0.07515559,0.0823249,0.1226889,0.3375319
1237648721252188346,756,301,3,756,186,6,228.988419503457,-0.114778639142321,18.99014,17.74554,17.59859,17.55533,17.53339,0.01815925,0.005171577,0.005359316,0.006215518,0.01553378
1237648721252188355,756,301,3,756,195,3,228.990604368413,-0.116650724232797,24.4069,25.39729,24.04417,22.56293,20.79318,0.6947424,0.4769488,0.4851145,0.2337883,0.1975149
1237648721252188356,756,301,3,756,196,6,228.990795486517,-0.117993619908505,23.73515,22.95652,22.27617,22.25755,22.82605,0.5304866,0.1439776,0.1235795,0.1808462,0.6369688
1237648721252188357,756,301,3,756,197,6,228.990586739743,-0.11373306327539,24.76301,23.24305,22.86585,22.85163,21.84859,0.6908325,0.1804034,0.2035062,0.2964421,0.4495946
1237648721252188353,756,301,3,756,193,6,228.991298143212,-0.114600823768155,24.09493,25.04336,24.62327,21.66512,21.08696,0.6466245,0.511719,0.6161156,0.1119618,0.2639343
1237648721252190747,756,301,3,756,2587,6,228.98461760287,-0.114653569176066,23.76646,22.51499,21.9711,21.6323,22.72973,0.5306772,0.09862965,0.09473894,0.1051273,0.6354656
1237648721252190749,756,301,3,756,2589,6,228.985657719772,-0.114668713257438,23.88096,22.94123,22.4458,22.99007,21.6076,0.5690755,0.1408864,0.1420153,0.3289647,0.3805569
1237648721252190748,756,301,3,756,2588,6,228.983715985233,-0.11567276903963,24.55477,22.61025,22.25247,22.04601,21.33149,0.6977801,0.1073336,0.1213607,0.151015,0.309981
1237648721252190739,756,301,3,756,2579,6,228.984455226581,-0.107884112766107,24.80626,22.67065,22.28232,22.21496,22.39085,0.6786725,0.1121849,0.1236725,0.1741564,0.5911905
1237648721252190735,756,301,3,756,2575,6,228.984305185577,-0.110189950607924,23.05794,22.19109,22.04547,21.86906,21.40904,0.3603799,0.08379731,0.1127322,0.1462041,0.3733747
1237648721252189869,756,301,3,756,1709,6,228.980668690883,-0.108989561438823,21.3939,20.45978,20.02968,19.81567,19.75546,0.09005248,0.02075674,0.02027208,0.02398989,0.08380061
1237648721252190750,756,301,3,756,2590,6,228.985241273992,-0.113171428212189,23.74567,23.21698,22.55445,22.33673,23.0214,0.5318633,0.1774016,0.1568876,0.1955353,0.6240615
1237648721252190691,756,301,3,756,2531,6,228.978651529585,-0.142182571919794,25.30498,22.70969,22.39368,22.1348,21.89928,0.5958042,0.1199543,0.1424632,0.1704726,0.48696
1237648721252188307,756,301,3,756,147,6,228.972443088758,-0.134801455295637,16.81436,15.43861,14.911,14.71796,14.64347,0.006434206,0.003481956,0.003496415,0.003608122,0.004493532
1237648721252188947,756,301,3,756,787,6,228.973470809673,-0.137928357895268,22.24628,21.46584,21.02529,20.94402,20.8163,0.1741743,0.04306411,0.04389019,0.06015887,0.2106679
1237648721252188946,756,301,3,756,786,6,228.974642541271,-0.140016854429031,20.37516,18.92933,18.31776,18.07013,17.90766,0.04201419,0.008418855,0.007235487,0.007794627,0.01945603
1237648721252189883,756,301,3,756,1723,3,228.987386255549,-0.14035539356114,24.11046,24.19594,22.71429,23.03736,21.77609,0.8834818,0.5276994,0.2573032,0.5007045,0.6297456
1237648721252189881,756,301,3,756,1721,6,228.988337689314,-0.139626485536968,23.41173,22.98702,22.77192,22.46339,22.99843,0.4506769,0.153723,0.1982638,0.227222,0.6632684
1237648721252189927,756,301,3,756,1767,6,228.984282657726,-0.134170235650202,22.64834,21.43389,20.97292,20.96722,20.73974,0.246669,0.04264032,0.04269486,0.06213988,0.2000666
1237648721252189871,756,301,3,756,1711,6,228.98133559184,-0.143340049219327,21.51542,20.50768,20.16761,20.01768,19.8567,0.09551264,0.02113322,0.02215897,0.02738111,0.08960814
1237648721252189878,756,301,3,756,1718,6,228.980626454115,-0.143190935426477,23.62514,22.43826,21.92657,21.7152,21.74891,0.5028368,0.0944234,0.09282305,0.1149814,0.4339374
1237648721252189876,756,301,3,756,1716,6,228.983169500431,-0.14322405293592,23.3602,21.93794,21.47763,21.33021,21.28333,0.4217215,0.06226699,0.06340753,0.08274233,0.3025781
1237648721252189885,756,301,3,756,1725,3,228.981932909444,-0.137848752902756,21.47417,20.50219,20.15303,19.9924,19.86326,0.1011087,0.02278468,0.02388908,0.02987456,0.1015333
1237648721252189877,756,301,3,756,1717,6,228.984664083744,-0.14202964329991,23.40018,22.29545,21.85686,21.73953,21.49781,0.4253924,0.08272882,0.08660824,0.1165891,0.35432
1237648721252189873,756,301,3,756,1713,6,228.98589295417,-0.140334123581689,22.62652,21.53845,21.37578,21.13561,21.44791,0.2327287,0.04472958,0.05738872,0.06847779,0.3375547
1237648721252189874,756,301,3,756,1714,6,228.984823932208,-0.140039312600628,23.51193,21.85827,21.44142,21.3725,22.30262,0.4646037,0.0583248,0.06084559,0.08413591,0.5735022
1237648721252189882,756,301,3,756,1722,6,228.984568950742,-0.139246424267609,23.87012,23.14985,22.75187,23.03433,22.03343,0.5648833,0.1696955,0.1867267,0.3410389,0.5021132
1237648721252189833,756,301,3,756,1673,6,228.97317426534,-0.126959467759578,22.45512,21.49204,21.14747,21.09582,21.26449,0.2131455,0.04307013,0.04720425,0.06607211,0.2920402
1237648721252189834,756,301,3,756,1674,3,228.972927473823,-0.129389336812415,22.94112,22.18305,21.73964,21.3981,21.53211,0.3126496,0.07821263,0.08166499,0.09087573,0.3836342
1237648721252189835,756,301,3,756,1675,6,228.974031157893,-0.129854344305797,25.14483,23.08607,22.4412,22.34185,22.30121,0.6147255,0.1593553,0.1420321,0.194439,0.5772556
1237648721252190704,756,301,3,756,2544,6,228.980746279687,-0.130328248620436,23.7653,23.684,21.7219,20.46229,19.74961,0.5284325,0.2569557,0.07648836,0.03904418,0.08151487
1237648721252191290,756,301,3,756,3130,3,228.977597726919,-0.129087859591307,24.06372,23.34818,22.32495,22.89627,21.45277,0.8154424,0.2593968,0.1726885,0.4205264,0.4617572
1237648721252190706,756,301,3,756,2546,3,228.979927185034,-0.128865472515616,23.35452,23.79436,22.45939,21.95023,22.34791,0.5182555,0.3602722,0.1863333,0.1813805,0.7782297
1237648721252189847,756,301,3,756,1687,6,228.977382857068,-0.12708113839416,23.34837,21.81701,21.54105,21.54255,22.53669,0.4208806,0.05612566,0.06611059,0.0979726,0.6211596
1237648721252189848,756,301,3,756,1688,6,228.975365202796,-0.128356135289743,24.25775,22.14515,21.56701,21.63487,21.66909,0.696578,0.07261278,0.06713922,0.105644,0.3993865
1237648721252189846,756,301,3,756,1686,6,228.976047857491,-0.127498181794597,22.80009,22.29345,21.67002,21.50407,20.92301,0.2762855,0.08451675,0.07549936,0.0973644,0.2270963
1237648721252190705,756,301,3,756,2545,6,228.980195558611,-0.131525333726751,23.82583,22.69901,22.2454,22.23236,21.734,0.551695,0.1151333,0.1197721,0.1768244,0.4183565
1237648721252189892,756,301,3,756,1732,6,228.982004537692,-0.133526871092152,22.3634,21.65494,21.12557,21.03605,21.77012,0.1887384,0.04904805,0.04648063,0.06274133,0.4282181
1237648721252189893,756,301,3,756,1733,6,228.980243100163,-0.134802173539983,22.47617,21.74357,21.49127,21.41444,21.49786,0.2131279,0.05368507,0.06440942,0.08923312,0.3636786
1237648721252189891,756,301,3,756,1731,6,228.980401222742,-0.133641506365039,21.95788,20.96886,20.6539,20.57553,20.39374,0.138002,0.02946402,0.032178,0.043287,0.1412601
1237648721252188312,756,301,3,756,152,6,228.97620128375,-0.134862104911405,24.13847,22.94243,22.2263,21.93615,21.90593,0.6607133,0.1428537,0.119486,0.1394893,0.4714903
1237648721252188308,756,301,3,756,148,6,228.975700848539,-0.135447250411245,24.7816,22.84015,21.06373,19.80488,19.09879,0.6920383,0.1303972,0.04445573,0.02353361,0.04809393
1237648721252188310,756,301,3,756,150,6,228.976418171126,-0.132155676725209,24.70089,24.54465,22.3722,21.21801,20.90212,0.7513393,0.4820373,0.1448138,0.07997987,0.2410896
1237648721252188309,756,301,3,756,149,6,228.975618274086,-0.133778539979561,23.04317,21.6236,21.24515,21.21711,21.01259,0.3253236,0.04771259,0.05105523,0.07324623,0.2365898
1237648721252188311,756,301,3,756,151,6,228.974047138434,-0.134418542882249,24.06325,22.54308,21.98498,21.66225,21.36419,0.6353447,0.1016204,0.09616899,0.1082797,0.3169982
1237648721252189886,756,301,3,756,1726,6,228.979814993582,-0.138664527410391,23.76231,22.04751,21.68034,21.52429,21.54385,0.565625,0.06993952,0.0778273,0.1016691,0.3881134
1237648721252190034,756,301,3,756,1874,6,229.007787401479,-0.142417480119355,21.47135,20.42803,20.08489,19.87401,19.75592,0.09841876,0.02109643,0.02226232,0.02655571,0.08999683
1237648721252188577,756,301,3,756,417,6,229.005095521286,-0.13302630514558,22.92917,22.17406,21.68188,21.50312,22.12453,0.3129392,0.07709832,0.07713732,0.09790025,0.5477396
1237648721252188580,756,301,3,756,420,6,229.003700147893,-0.135931862465463,24.23094,22.1112,21.7887,21.46449,21.26892,0.6627199,0.07082711,0.08172908,0.09145569,0.2955384
1237648721252188573,756,301,3,756,413,3,229.005963870528,-0.136230165215839,23.09121,23.59249,20.80756,20.43278,20.29833,0.4291249,0.3113631,0.04525018,0.04837586,0.1705916
1237648721252188566,756,301,3,756,406,6,229.002256029711,-0.143232284866584,21.63232,20.58628,20.31462,20.35323,20.32923,0.1061464,0.02237124,0.02483041,0.03602218,0.1348385
1237648721252188568,756,301,3,756,408,6,229.003025435834,-0.141278911470414,21.92544,20.77791,20.46852,20.32111,20.26471,0.1331781,0.02564183,0.02793637,0.03512505,0.1279081
1237648721252190828,756,301,3,756,2668,6,229.005498341702,-0.14263861797354,23.6176,22.40463,22.13028,22.43357,21.92506,0.4858694,0.08924279,0.1088858,0.2091393,0.4712284
1237648721252188586,756,301,3,756,426,6,229.007879651149,-0.138947310663749,23.96392,24.28772,22.6471,23.27258,22.71694,0.6283365,0.4112061,0.1809421,0.4369493,0.6783339
1237648721252188585,756,301,3,756,425,6,229.005885460877,-0.138544947327851,25.12002,23.37638,22.64089,23.37542,22.98138,0.6396477,0.2068942,0.1743378,0.4482164,0.6490367
1237648721252188582,756,301,3,756,422,6,229.00659242743,-0.139020960088446,24.28721,22.25076,21.94773,21.50714,22.4853,0.6683965,0.07943872,0.09362588,0.0942532,0.6083414
1237648721252189956,756,301,3,756,1796,6,228.995259646485,-0.126746832391798,22.28812,21.90314,21.51065,21.3676,21.98451,0.1800425,0.05998836,0.06432734,0.08383845,0.4912106
1237648721252188482,756,301,3,756,322,3,228.998368694436,-0.128180542491509,21.3451,20.24647,19.86672,19.74642,19.55542,0.09907914,0.02021922,0.02077346,0.02679028,0.08612437
1237648721252190779,756,301,3,756,2619,3,228.991871779398,-0.142844348582936,25.10531,22.61074,21.88893,20.98627,20.22046,0.6824495,0.1156957,0.09670663,0.06611272,0.134543
1237648721252188569,756,301,3,756,409,3,228.994573865955,-0.140950016880089,21.84417,20.8538,20.39744,20.28418,20.01995,0.1407265,0.03014384,0.02997694,0.03950011,0.1247209
1237648721252188571,756,301,3,756,411,6,229.000576824516,-0.142656386361308,21.9815,21.0893,20.78874,20.61341,20.39043,0.1405441,0.0322772,0.03621102,0.0450758,0.1438232
1237648721252188564,756,301,3,756,404,6,228.997788871301,-0.1376467380477,21.57582,20.48776,20.0629,20.41998,21.11806,0.1170523,0.02374298,0.02685983,0.05307024,0.3182076
1237648721252188562,756,301,3,756,402,6,228.997377191187,-0.141206035073923,20.47245,18.63293,17.90023,17.62841,17.488,0.04500852,0.007357224,0.00605697,0.006371378,0.01479413
1237648721252189949,756,301,3,756,1789,3,228.993546505491,-0.132428325848007,25.06295,24.42122,22.49579,21.40849,21.69195,0.7157316,0.4674401,0.1692723,0.09904607,0.4665466
1237648721252188576,756,301,3,756,416,6,228.995023931439,-0.13421856289205,23.49381,22.12024,21.64715,21.57886,21.69706,0.4611937,0.07526799,0.07541543,0.104758,0.414315
1237648721252188560,756,301,3,756,400,6,228.997130328993,-0.137934829052174,20.13008,17.57292,16.25902,15.56389,15.13243,0.03596267,0.004983822,0.003902775,0.003835364,0.005033278
1237648721252188574,756,301,3,756,414,6,228.994839232095,-0.138716834871952,23.51374,21.63934,23.53627,23.42256,22.42922,0.4574665,0.04862056,0.3492519,0.4456354,0.5938231
1237648721252188563,756,301,3,756,403,6,228.996133420251,-0.134801957413392,20.64174,19.33062,18.76575,18.5263,18.39041,0.05065629,0.01035202,0.009057153,0.009940331,0.02753319
1237648721252188469,756,301,3,756,309,6,228.996832319874,-0.131679775141488,23.11657,20.89427,20.49266,20.61486,20.36485,0.3710126,0.02944786,0.02942126,0.04630257,0.1445535
1237648721252188456,756,301,3,756,296,6,228.996590151938,-0.132108177787269,21.29891,20.18577,19.70019,19.50096,19.34951,0.08224788,0.01723733,0.01605878,0.01864235,0.05853097
1237648721252188584,756,301,3,756,424,6,229.002707060447,-0.139993306719224,24.05367,22.33482,21.79184,21.71142,21.54758,0.6705517,0.09090599,0.08798284,0.1227278,0.3979364
1237648721252188583,756,301,3,756,423,3,229.002121270409,-0.139666597501514,24.53863,24.05216,22.49243,21.52386,21.27834,0.7153219,0.3332304,0.1491701,0.09520816,0.2961365
1237648721252188588,756,301,3,756,428,6,229.001902149852,-0.138319281462628,24.10287,24.8484,22.78085,23.22716,22.34263,0.629546,0.4822243,0.1905361,0.3923189,0.5806625
1237648721252188565,756,301,3,756,405,6,229.000145326269,-0.138258879934554,21.68455,20.62856,20.29039,20.18724,20.1933,0.1119473,0.02306182,0.02439039,0.03145695,0.1197185
1237648721252188578,756,301,3,756,418,6,229.003209286812,-0.133370089420412,23.59273,21.94925,21.76202,21.59785,21.31441,0.484198,0.0621763,0.07962254,0.1021955,0.30537
1237648721252188579,756,301,3,756,419,6,229.001552649767,-0.134646056563037,23.19001,22.2428,21.78255,21.70353,21.48202,0.3663614,0.07954595,0.08139284,0.1118586,0.3496324
1237648721252188570,756,301,3,756,410,6,229.001889869423,-0.13521320189677,22.04486,20.91008,20.61407,20.35097,20.42989,0.1538036,0.02927534,0.03270237,0.03838689,0.1564585
1237648721252188575,756,301,3,756,415,6,229.000860158529,-0.137308788298806,23.06434,21.82746,21.42193,21.18597,21.93365,0.335558,0.05645391,0.05965404,0.07144961,0.4702304
1237648721252188581,756,301,3,756,421,6,228.998238755352,-0.135988753284497,23.49226,22.43683,21.81353,21.77068,21.90342,0.4585452,0.09281475,0.08341565,0.1186203,0.4669219
1237648721252190766,756,301,3,756,2606,6,228.989908570699,-0.14095492992433,24.49633,22.64861,22.17101,22.02516,22.33683,0.7755347,0.1236521,0.1271798,0.1689673,0.6653716
1237648721252189948,756,301,3,756,1788,6,228.992393442497,-0.132839367155837,21.92165,20.90247,20.62449,20.48028,20.46047,0.1310803,0.02772623,0.0312276,0.03969365,0.1493041
1237648721252189933,756,301,3,756,1773,6,228.991918584559,-0.136315234353815,23.58236,23.61858,22.87781,22.08461,21.69537,0.5650964,0.291505,0.2460323,0.1876091,0.4937773
1237648721252189932,756,301,3,756,1772,6,228.986322527159,-0.134553708819766,23.21299,22.69816,22.11136,22.20823,21.82135,0.3884982,0.1205406,0.1118358,0.181933,0.4652911
1237648721252189924,756,301,3,756,1764,6,228.987793772985,-0.131847158280679,21.63128,20.49817,20.11149,19.93111,19.87246,0.1064008,0.02126589,0.0215549,0.02613547,0.09204239
1237648721252189934,756,301,3,756,1774,6,228.98549802806,-0.13410601879182,25.19454,23.37625,23.07966,22.34455,21.8046,0.6362898,0.214546,0.2607553,0.2084949,0.466347
1237648721252189935,756,301,3,756,1775,6,228.987338620226,-0.137303186814955,24.22072,24.58093,23.28929,23.42691,22.0398,0.6566647,0.445529,0.289309,0.4523966,0.5037728
1237648721252189929,756,301,3,756,1769,6,228.987483223492,-0.135498835658451,22.76295,21.91773,21.48814,21.55007,21.87749,0.263029,0.0607909,0.06312877,0.09809048,0.4651817
1237648721252189931,756,301,3,756,1771,6,228.988032246486,-0.136074399361082,23.66863,22.30487,21.92143,21.87539,22.65351,0.5139195,0.0832443,0.09080866,0.1296457,0.6231251
1237648721252189926,756,301,3,756,1766,6,228.990168327952,-0.135429242893581,22.65404,21.35629,21.14858,20.88054,21.00315,0.2401042,0.03891756,0.04751709,0.05500691,0.2379045
1237648721252189928,756,301,3,756,1768,6,228.989964255329,-0.13707906869655,22.27037,21.55564,21.28927,21.19094,21.5861,0.1747566,0.04533097,0.0533288,0.07203709,0.3743945
1237648721252189930,756,301,3,756,1770,6,228.988251531358,-0.135435004726524,24.63535,22.14796,21.86539,21.59521,21.70729,0.7598011,0.07936859,0.09453859,0.1118066,0.4485047
1237648721252189961,756,301,3,756,1801,6,228.994804721649,-0.125092139915726,23.43203,23.11129,22.74998,23.76619,22.18425,0.4522888,0.1717862,0.1939357,0.5630174,0.568029
1237648721252190788,756,301,3,756,2628,6,228.994803113997,-0.122291105163341,24.18884,22.53358,22.24148,22.19283,22.64399,0.6610652,0.1004237,0.1197996,0.1711527,0.6321606
1237648721252188477,756,301,3,756,317,6,228.993205272845,-0.120124849954083,24.65672,23.56216,21.76484,19.73783,18.48154,0.7496738,0.253692,0.08523171,0.02346784,0.03122765
