,hip,ra,dec,vmag,parallax,b-v,v-i,distance,absmag
484,19477,04 10 18.25,+30 38 54.2,8.66,0.0024,1.485,1.5,416.6666666666667,0.561056208558032
485,19484,04 10 23.13,+22 50 02.2,9.83,0.0071200000000000005,0.5379999999999999,0.61,140.4494382022472,4.092399968184283
486,19496,04 10 35.87,+25 21 45.2,9.14,0.00928,0.44,0.51,107.75862068965517,3.977739881094312
487,19504,04 10 42.29,+18 25 24.0,6.61,0.023219999999999998,0.42700000000000005,0.47,43.06632213608958,3.4393110770127757
488,19513,04 10 49.88,+26 28 51.7,5.39,0.01672,0.35200000000000004,0.41,59.80861244019139,1.5061813655149878
489,19529,04 11 03.39,+16 38 49.1,6.97,0.00299,0.344,0.4,334.44816053511704,-0.6516440583778502
490,19542,04 11 08.50,+21 53 06.5,9.27,0.00273,0.5429999999999999,0.62,366.3003663003663,1.4508132352037801
491,19549,04 11 13.08,+18 22 48.8,9.66,0.00813,0.537,0.61,123.00123001230013,4.210452727970342
492,19558,04 11 21.82,+22 03 40.1,8.52,0.0030600000000000002,1.153,1.12,326.797385620915,0.9486071324079006
493,19560,04 11 23.13,+26 24 39.6,11.97,0.014,,,71.42857142857143,7.70064017839119
494,19572,04 11 37.97,+29 49 49.6,8.27,0.01291,0.871,0.88,77.45933384972889,3.8246312113321004
495,19576,04 11 41.21,+31 33 02.6,7.67,0.0044800000000000005,0.138,0.15,223.2142857142857,0.9263900699907222
496,19583,04 11 48.94,+25 59 01.8,8.74,0.01151,0.9,0.64,86.88097306689835,4.0453766181489605
497,19586,04 11 51.31,+24 25 51.2,8.93,0.00948,0.43799999999999994,0.51,105.48523206751054,3.8140416866903326
498,19591,04 11 56.13,+23 38 11.3,9.38,0.02721,1.09,1.05,36.751194413818446,6.55364270889879
499,19592,04 11 56.19,+27 08 45.2,9.55,0.00204,1.13,1.09,490.19607843137254,1.0981508371294968
500,19604,04 12 01.75,+24 34 05.7,8.17,0.00608,1.274,1.23,164.4736842105263,2.0895178963636756
501,19615,04 12 11.32,+21 32 09.0,8.73,0.00842,0.6509999999999999,0.71,118.76484560570071,3.3565604574982473
502,19616,04 12 12.71,+20 44 42.8,9.31,0.00554,0.5870000000000001,0.66,180.50541516245488,3.0275488236421495
503,19629,04 12 21.32,+28 26 06.3,9.3,0.00754,0.51,0.58,132.6259946949602,3.6868567293488717
504,19634,04 12 25.01,+23 34 28.7,7.16,0.00619,1.014,0.99,161.55088852988692,1.118453245100591
505,19637,04 12 29.07,+26 02 44.5,8.71,0.01239,0.43,0.5,80.71025020177562,4.175356531880318
506,19641,04 12 31.32,+17 16 39.0,6.09,0.01142,1.081,1.01,87.56567425569177,1.3783305195491469
507,19651,04 12 38.15,+17 50 04.8,8.5,0.00352,1.43,1.42,284.09090909090907,1.2327133173906581
508,19662,04 12 46.73,+23 31 15.0,7.7,0.00281,1.541,1.6,355.87188612099646,-0.056468400474599
509,19665,04 12 47.86,+20 44 06.9,9.17,0.00596,0.479,0.55,167.78523489932886,3.0462312987011817
510,19669,04 12 49.06,+19 32 19.7,7.79,0.0073,0.456,0.53,136.986301369863,2.1066143006022786
511,19672,04 12 51.25,+22 24 48.5,6.14,0.00316,0.171,0.19,316.4556962025316,-1.3615645869079804
512,19696,04 13 10.87,+16 46 01.0,9.15,0.01133,0.64,0.7,88.261253309797,4.421149549316988
513,19702,04 13 14.00,+22 57 31.7,9.05,0.00283,0.555,0.63,353.35689045936397,1.3089321776214522
514,19715,04 13 24.44,+29 07 22.6,7.92,0.00191,1.879,2.96,523.5602094240837,-0.6748331637613614
515,19745,04 13 59.06,+22 42 29.1,8.19,0.0034300000000000003,0.179,0.2,291.5451895043731,0.8664706002138534
516,19762,04 14 12.92,+28 12 12.5,10.71,0.009880000000000002,1.079,1.04,101.21457489878541,5.683784722938142
517,19763,04 14 14.95,+18 53 38.5,8.14,0.01063,0.374,0.44,94.0733772342427,3.2726663226164874
518,19772,04 14 20.94,+19 34 47.2,8.18,0.0067800000000000004,0.5429999999999999,0.62,147.49262536873155,2.3361484693353187
519,19785,04 14 26.42,+23 41 47.2,6.77,0.00248,1.133,1.1,403.2258064516129,-1.257741595868918
520,19789,04 14 30.36,+22 27 07.0,7.05,0.01812,0.424,0.49,55.18763796909492,3.340790966703973
521,19792,04 14 31.64,+27 57 35.3,8.41,0.0072699999999999996,0.38799999999999996,0.45,137.5515818431912,2.717672054295189
522,19793,04 14 32.24,+23 34 30.2,8.05,0.02169,0.657,0.7,46.10419548178884,4.731297760070969
523,19797,04 14 35.25,+22 21 06.9,9.23,0.01284,0.36200000000000004,0.42,77.8816199376947,4.772825118664173
524,19803,04 14 47.00,+26 28 15.3,9.82,0.00698,0.474,0.55,143.26647564469914,4.039277113115807
525,19819,04 14 59.85,+30 50 12.6,9.04,0.00228,0.168,0.18,438.5964912280702,0.829674235002269
526,19829,04 15 06.30,+24 18 36.7,8.86,0.004849999999999999,0.306,0.35,206.1855670103093,2.288708693011319
527,19835,04 15 10.30,+29 54 08.9,7.11,0.0147,1.07,1.13,68.02721088435375,2.946586673740881
528,19847,04 15 17.42,+18 37 31.4,9.3,0.00915,0.49700000000000005,0.57,109.2896174863388,4.107105470332243
529,19853,04 15 24.12,+24 04 42.5,7.9,0.00379,1.8940000000000001,3.57,263.85224274406335,0.793196049840363
530,19870,04 15 42.37,+20 49 11.6,7.83,0.01948,0.705,0.76,51.3347022587269,4.277944762712984
531,19876,04 15 45.63,+31 23 50.5,8.05,0.00557,0.636,0.7,179.53321364452424,1.7792759758686465
532,19895,04 16 02.12,+30 02 09.3,7.64,0.0064,,,156.25,1.6708998699194355
533,19902,04 16 10.15,+25 31 04.7,9.41,0.00519,0.619,0.69,192.67822736030828,2.98583678924229
534,19914,04 16 19.00,+29 15 23.9,10.11,0.00108,0.298,0.34,925.9259259259259,0.2771187774347492
535,19934,04 16 33.41,+21 54 27.2,9.14,0.01948,0.813,0.85,51.3347022587269,5.587944762712985
536,19947,04 16 41.59,+26 21 28.7,7.83,0.00157,1.5719999999999998,1.59,636.9426751592357,-1.190501737953829
537,19975,04 17 01.22,+19 40 33.4,7.12,0.01042,0.444,0.51,95.96928982725528,2.2093385948175284
538,19981,04 17 06.80,+22 40 24.3,9.77,0.03056,1.23,1.39,32.72251308900523,7.195766749518262
539,19988,04 17 14.46,+18 56 57.5,10.89,-0.00029,0.595,0.67,-3448.2758620689656,
540,19990,04 17 15.69,+20 34 43.5,4.93,0.03487,0.259,0.3,28.677946659019216,2.6422597368798835
541,19997,04 17 19.37,+20 30 45.3,8.44,0.004070000000000001,1.307,1.15,245.70024570024566,1.4879720461261012
